"","Stream start time","Stream URL","Stream length","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"80","Sunday 23rd August 2020 20:45","https://sullygnome.com/channel/karljacobs/stream/2505670305","209","1512","2338","3153","900","6060","1559","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fall Guys: Ultimate Knockout|Fall_Guys|https://static-cdn.jtvnw.net/ttv-boxart/./Fall%20Guys:%20Ultimate%20Knockout-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"81","Sunday 23rd August 2020 02:11","https://sullygnome.com/channel/karljacobs/stream/2501681601","108","989","1374","1389","694","2730","1126","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fall Guys: Ultimate Knockout|Fall_Guys|https://static-cdn.jtvnw.net/ttv-boxart/./Fall%20Guys:%20Ultimate%20Knockout-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"82","Saturday 22nd August 2020 01:42","https://sullygnome.com/channel/karljacobs/stream/2494762305","182","400","568","980","301","1746","487","Fall Guys: Ultimate Knockout|Fall_Guys|https://static-cdn.jtvnw.net/ttv-boxart/./Fall%20Guys:%20Ultimate%20Knockout-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|ROBLOX|ROBLOX|https://static-cdn.jtvnw.net/ttv-boxart/ROBLOX-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"83","Wednesday 12th August 2020 01:36","https://sullygnome.com/channel/karljacobs/stream/2427888321","203","212","425","454","139","1364","419","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fall Guys: Ultimate Knockout|Fall_Guys|https://static-cdn.jtvnw.net/ttv-boxart/./Fall%20Guys:%20Ultimate%20Knockout-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"84","Tuesday 11th August 2020 20:36","https://sullygnome.com/channel/karljacobs/stream/2425318017","113","537","616","657","328","1436","570","Fall Guys: Ultimate Knockout|Fall_Guys|https://static-cdn.jtvnw.net/ttv-boxart/./Fall%20Guys:%20Ultimate%20Knockout-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"85","Monday 10th August 2020 03:15","https://sullygnome.com/channel/karljacobs/stream/2415547425","119","417","519","447","223","1398","699","Fall Guys: Ultimate Knockout|Fall_Guys|https://static-cdn.jtvnw.net/ttv-boxart/./Fall%20Guys:%20Ultimate%20Knockout-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"86","Sunday 9th August 2020 01:11","https://sullygnome.com/channel/karljacobs/stream/2408449377","183","265","409","417","128","1642","484","Fall Guys: Ultimate Knockout|Fall_Guys|https://static-cdn.jtvnw.net/ttv-boxart/./Fall%20Guys:%20Ultimate%20Knockout-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Garry's Mod|Garrys_Mod|https://static-cdn.jtvnw.net/ttv-boxart/Garry%27s%20Mod-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"87","Saturday 8th August 2020 02:04","https://sullygnome.com/channel/karljacobs/stream/2402414113","160","282","371","436","158","1148","358","Fall Guys: Ultimate Knockout|Fall_Guys|https://static-cdn.jtvnw.net/ttv-boxart/./Fall%20Guys:%20Ultimate%20Knockout-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"88","Friday 7th August 2020 02:25","https://sullygnome.com/channel/karljacobs/stream/2396251025","124","198","218","410","182","1282","494","Garry's Mod|Garrys_Mod|https://static-cdn.jtvnw.net/ttv-boxart/Garry%27s%20Mod-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fall Guys: Ultimate Knockout|Fall_Guys|https://static-cdn.jtvnw.net/ttv-boxart/./Fall%20Guys:%20Ultimate%20Knockout-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"89","Thursday 6th August 2020 23:28","https://sullygnome.com/channel/karljacobs/stream/2394711345","61","358","385","210","210","733","733","Fall Guys: Ultimate Knockout|Fall_Guys|https://static-cdn.jtvnw.net/ttv-boxart/./Fall%20Guys:%20Ultimate%20Knockout-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"90","Thursday 6th August 2020 03:30","https://sullygnome.com/channel/karljacobs/stream/2389932225","45","251","264","154","154","600","186","Fall Guys: Ultimate Knockout|Fall_Guys|https://static-cdn.jtvnw.net/ttv-boxart/./Fall%20Guys:%20Ultimate%20Knockout-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|ROBLOX|ROBLOX|https://static-cdn.jtvnw.net/ttv-boxart/ROBLOX-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"91","Monday 3rd August 2020 21:52","https://sullygnome.com/channel/karljacobs/stream/2374907489","187","364","568","1145","352","3032","858","ROBLOX|ROBLOX|https://static-cdn.jtvnw.net/ttv-boxart/ROBLOX-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Retro|Retro|https://static-cdn.jtvnw.net/ttv-boxart/Retro-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"92","Monday 3rd August 2020 04:01","https://sullygnome.com/channel/karljacobs/stream/2371606881","73","302","408","247","197","1033","628","ROBLOX|ROBLOX|https://static-cdn.jtvnw.net/ttv-boxart/ROBLOX-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"93","Saturday 1st August 2020 22:07","https://sullygnome.com/channel/karljacobs/stream/2362842529","187","255","312","673","207","1880","492","Retro|Retro|https://static-cdn.jtvnw.net/ttv-boxart/Retro-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|ROBLOX|ROBLOX|https://static-cdn.jtvnw.net/ttv-boxart/ROBLOX-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"94","Friday 31st July 2020 04:31","https://sullygnome.com/channel/karljacobs/stream/2352924081","58","320","442","235","235","567","349","Retro|Retro|https://static-cdn.jtvnw.net/ttv-boxart/Retro-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|ROBLOX|ROBLOX|https://static-cdn.jtvnw.net/ttv-boxart/ROBLOX-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"95","Sunday 26th July 2020 21:26","https://sullygnome.com/channel/karljacobs/stream/2318921041","378","188","379","1785","274","1737","257","Apex Legends|apex_Legends|https://static-cdn.jtvnw.net/ttv-boxart/Apex%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"96","Thursday 14th May 2020 23:37","https://sullygnome.com/channel/karljacobs/stream/38064424720","97","70","86","33","18","364","162","ROBLOX|ROBLOX|https://static-cdn.jtvnw.net/ttv-boxart/ROBLOX-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"97","Saturday 9th May 2020 20:56","https://sullygnome.com/channel/karljacobs/stream/37966144160","78","68","83","23","15","145","96","Retro|Retro|https://static-cdn.jtvnw.net/ttv-boxart/Retro-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|ROBLOX|ROBLOX|https://static-cdn.jtvnw.net/ttv-boxart/ROBLOX-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"98","Tuesday 21st April 2020 18:59","https://sullygnome.com/channel/karljacobs/stream/37664668800","120","83","94","35","17","327","163","ROBLOX|ROBLOX|https://static-cdn.jtvnw.net/ttv-boxart/ROBLOX-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"99","Thursday 16th April 2020 01:32","https://sullygnome.com/channel/karljacobs/stream/37566817744","117","139","200","33","16","469","234","Mario & Sonic at the Olympic Games Tokyo 2020|Mario_and_Sonic_at_the_Tokyo_2020_olympic_Games|https://static-cdn.jtvnw.net/ttv-boxart/Mario%20&%20Sonic%20at%20the%20Olympic%20Games%20Tokyo%202020-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"100","Monday 13th April 2020 22:24","https://sullygnome.com/channel/karljacobs/stream/37527681696","185","93","161","19728","6070","0","154","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Club Penguin|Club_Penguin|https://static-cdn.jtvnw.net/ttv-boxart/Club%20Penguin-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|ROBLOX|ROBLOX|https://static-cdn.jtvnw.net/ttv-boxart/ROBLOX-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
